id,id_media_type,published_date,title,url,link_download,link_full_version,author,isbn,price,rate,jenis_rate,origin,size,page,tags,summary,status,image,image_preview_1,image_preview_2,image_preview_3,image_preview_4,image_preview_5
2751,1,30/09/2015,Secret Club,http://www.gramedia.com,,,MIO KAWAHARA,9786023394951,20000,4,R,Jepang,"11,4 x 16,8",168,"drama,school life","“Aku punya rahasia...”
Tulislah surat pada Secret Club, maka mereka akan menguak rahasia yang paling ingin kau simpan.
Rasa bersalah, ingatan yang hilang, semuanya akan ditebus oleh klub rahasia ini!
",,2751_Secret_Club.jpg,,,,,
2752,1,30/09/2015,Kageno's Springtime of Love 3,http://www.gramedia.com,,,YUKA KITAGAWA,9786023394869,20000,4,R,Jepang,"11,2 x 17,6",176,"drama,romance,shoujo,school life","Akhirnya Kageno dan Mitsunaga naik kelas! Walaupun bahagia dengan Mitsunaga, Kageno tetap ingin punya teman perempuan. Kageno pun berusaha untuk akrab dengan teman-temannya, tapi Reina Amamiya selalu mengganggunya! Apakah Kageno akan berhasil punya teman?
",,2752_Kageno's_Springtime_of_Love_3.jpg,,,,,
2753,1,30/09/2015,Blooming In The Storm-New Fact of Tragic Love,http://www.gramedia.com,,,NATSUMI OOUCHI,9786023391233,20000,4,R,Jepang,"11,2 x 17,6",184,"drama,mystery,fantasy,slice of life","Di zaman Edo, tahun Genroku ke-16, Ohatsu bekerja di Tenmaya yang terletak di kawasan lampu merah Osaka, selalu bisa menjalani kerasnya kehidupan di kawasan itu dengan ceria. Itu karena didukung oleh teman semasa kecilnya, Tokubee. Keduanya bertekad akan menikah di masa depan. Akan tetapi, hal yang telah menanti mereka di masa depan adalah sebuah tragedi yang tak terduga!?

Contents:
• Blooming in The Storm - Nec Fact of Tragic Love
• Span Call Pink
• Imprisoned Super Nova
• Butterfly Days",,2753_Blooming_In_The_Storm_-_New_Fact_of_Tragic_Love.jpg,,,,,
2754,1,30/09/2015,Border 1,http://www.gramedia.com,,,YUA KOTEGAWA / KAZUKI KANESHIRO,9786023395026,20000,5,R,Jepang,"11,4 x 16,8",176,"drama,mystery,psychic,investigation","Ango Ishikawa, seorang detektif dari Divisi Investigasi yang sempat mengembara di lembah kematian setelah kepalanya ditembak di tengah investigasi. 
Secara ajaib, dia hidup kembali bahkan memiliki “kemampuan bicara dengan orang mati”! 
Sejak itu, Ishikawa menangani kasus-kasus sulit dengan mendengarkan suara korban yang dibunuh untuk menghapuskan dendam mereka. 

Cerita misteri supranatural menegangkan yang terombang-ambing di antara batas hidup dan mati, hukum dan keadilan, kebenaran dan kebohongan, semuanya dimulai di sini! 
",,2754_Border_1.jpg,,,,,
2755,1,30/09/2015,Laughing Under The Clouds 01,http://www.gramedia.com,,,KARAKARA KEMURI,9786023394890,20000,4,R,Jepang,"11,4 x 16,8",192,"drama,historical,action,mystery,supernatural,tragedy","Di zaman Meiji, pemerintahan keshogunan berakhir dan Samurai dilarang membawa pedang. Banyak Samurai yang kehilangan status dan mata pencaharian sehingga keadaan menjadi kacau dan kejahatan merajalela.   Tiga bersaudara dari Kuil Kumo bertugas mengawal para penjahat yang akan ditahan di penjara paling ditakuti yang terletak  di tengah danau Biwa. Namun di balik itu, mereka mengemban tugas yang jauh lebih berat, yaitu membasmi Orochi, monster pembawa bencana yang bangkit setiap tiga ratus tahun sekali.",,2755_Laughing_Under_The_Clouds_01.jpg,,,,,
2756,1,30/09/2015,Yona The Girl Standing in The Blush of Dawn 14,http://www.gramedia.com,,,MIZUHO KUSANAGI,9786023395071,20000,4,R,Jepang,"11,2 x 17,6",192,"drama,historical,action,fantasy","Yona dan kawan-kawannya melanjutkan perjalanan mereka ke tanah Klan Air yang terkenal akan pemandangannya yang paling indah di Kerajaan Kouka.
Tetapi, berkebalikan dengan reputasinya itu, daerah itu kini telah dikuasai oleh narkotik yang dikenal dengan nama ‘nadai’.

Yona menghadapi masalah baru. 
Dan di hadapannya muncul seorang gadis berambut hitam panjang yang keras kepala.
Siapakah gadis itu sebenarnya?
",,2756_Yona_The_Girl_Standing_in_The_Blush_of_Dawn_14.jpg,,,,,
2757,1,30/09/2015,Childhood Sweetheart 03,http://www.gramedia.com,,,SAKI HARUKI,9786023395088,20000,4,R,Jepang,"11,2 x 17,6",168,"drama,romance,shoujo,school life","”Sekarang aku ingin lebih dekat dengannya.”

Kini Tsubasa dan Shou kelas 2 SMA.
Sudah setengah tahun pacaran, tapi lama tidak berciuman.
Meski hubungan mereka selalu baik, tapi…!?

”Aku ingin bilang kalau kami saling mencintai...
Padahal sebenarnya, cinta dari Shou sangat kurang...!
Aku sering dipermainkan olehnya, tapi... ternyata aku sangat menyukai Shou!”
",,2757_Childhood_Sweetheart_03.jpg,,,,,
2758,1,30/09/2015,Karneval 01,http://www.gramedia.com,,,TOUYA MIKANAGI,9786023395064,20000,5,R,Jepang,"11,4 x 16,8",200,"drama,action,fantasy,comedy","Nai yang berkelana mencari orang dengan berbekal petunjuk sebuah gelang, dan Gareki yang hidup dari merampok dan mencuri, bertemu di sebuah vila yang misterius, dijebak, hingga menjadi buronan petugas keamanan. Yang muncul di hadapan Nai dan kawan-kawan, adalah Circus, organisasi keamanan negara yang tertinggi. Apakah Nai akan menemukan orang yang dicarinya?
",,2758_Karneval_01.jpg,,,,,
2759,1,30/09/2015,Please Don't Believe Her 08,http://www.gramedia.com,,,HWANG MI REE,9786023395095,30000,4,R,Korea,"13,2 x 20",160,"drama,slice of life,romance","Beberapa kali aku sempat berpikir apa yang membuatku ada di dunia ini.
Sekarang aku tahu jawabannya...
Aku ada di sini supaya bisa bertemu denganmu.
Dengan memanfaatkan rahasia Hae Na, I Jun memaksanya memutuskan hubungan dengan Ha Ryeom.
Ha Ryeom yang bingung dan patah hati tidak tahu harus berbuat apa.

Tak hanya itu, ancaman baru buat Hae Na juga datang dari arah tak terduga!
Ancaman yang membuatnya harus melepaskan dunia model bahkan pergi jauh meninggalkan semuanya...

Inilah volume terakhir kisah Hae Na dan Ha Ryeom!",,2759_Please_Don't_Believe_Her_08.jpg,,,,,
2760,1,30/09/2015,Nice Guy Syndrome 08,http://www.gramedia.com,,,HWANG MI REE,9786023395101,30000,4,R,Korea,"13,2 x 20",160,"drama,slice of life,romance","Hero mulai mengagumi Han Sae Bit yang bisa memaafkan Kak Noah, dan bahkan bisa membujuk Kak Noah untuk kembali bergabung dengan studio mereka. Di lain pihak, perasaan Shin Pu Reum terhadap Sae Bit makin tak terbendung dan membuatnya bertingkah aneh.  Bagaimana jalinan cinta yang simpang siur ini bergerak? 

Jangan lewatkan kisah kocak dan menarik ini! 
",,2760_Nice_Guy_Syndrome_08.jpg,,,,,
2761,1,07/10/2015,Vanilla Kiss 02,http://www.gramedia.com,,,RINA YAGAMI,9786023395125,20000,5,R,Jepang,"11,2 x 17,6",192,"drama,romance,school life","Banri Shinonome adalah cowok tampan penyendiri yang sulit didekati oleh siapa pun.
Ketika melihat senyum Banri, Kokoa justru jatuh cinta pada Banri yang penyendiri itu.


Banri pun mulai membuka hatinya pada Kokoa yang jujur menyatakan perasaan. Lalu, akhirnya Banri pun mengajak Kokoa pacaran! Tapi… ada rahasia apa dibalik pernyataan cinta Banri itu?
Ditambah lagi, teman-teman Banri dari klub karate, Yotsuya beserta cowok-cowok tampan lainnya, datang berkumpul di sekitar Kokoa! Kehidupan cinta Kokoa jadi kacau!  
",,2761_Vanilla_Kiss_02.jpg,,,,,
2762,1,07/10/2015,Idol X Actor X Megane Boy 03,http://www.gramedia.com,,,YUKI SHIRAISHI,9786023395187,20000,5,R,Jepang,"11,2 x 17,6",184,"drama,romance,shoujo,school life,idol","“Karena semua yang kulakukan adalah demi senyumannya!”

Akhirnya cinta Yori pada Shizuku berbalas. Hubungan cinta yang penuh kemesraan pun dimulai. ?
Namun, suatu hari muncul Rei, cowok cinta pertama Shizuku.
Lalu, bagaimana Yori menghadapinya?
",,2762_Idol_X_Actor_X_Megane_Boy_03.jpg,,,,,
2763,1,07/10/2015,Fortress of Apocalypse 07,http://www.gramedia.com,,,YU KURAISHI / KAZU INABE,9786023394234,20000,4,R,Jepang,"11,2 x 17,6",192,"drama,seinen,horror,zombie,mystery","Dengan regenerasi abadi serta kemampuan mengendalikan zombie sesuai keinginan yang didapat Maeda setelah terinfeksi, dia menghabisi para pengikut sekte fanatik. Bagaimanakah nasib Iwakura, Yoshioka, dan Noiman yang menghilang bersama dengan debu Neraka di tengah kekacauan ini?! 
Dalam situasi hari esok yang terlihat tanpa harapan, suara dering telepon terdengar di dalam sebuah rumah tahanan… 

",,2763_Fortress_of_Apocalypse_07.jpg,,,,,
2764,1,07/10/2015,Beauty Bunny 03,http://www.gramedia.com,,,MARI YOSHINO,9786023395132,20000,4,R,Jepang,"11,2 x 17,6",160,"drama,romance,shoujo","Iori si Jenius Make-up dan Otohiko si Gentleman Otohiko. Dua cowok keren yang berteman sejak kecil, membuat Kohane kebingungan. Kohane tidak peka dengan cinta. Dengan keadaan seperti itu, mereka ke Hokkaido untuk karya wisata sekolah. Di sana Kohane bertemu dengan cinta pertamanya waktu SMP. Bagaimana reaksi Iori dan Otohiko mengetahui hal itu!?",,2764_Beauty_Bunny_03.jpg,,,,,
2765,1,07/10/2015,Psychic Detective Yakumo - The Alternate Story - 12,http://www.gramedia.com,,,SUZUKA ODA & MANABU KAMINAGA,9786023395149,25000,5,R,Jepang,13 x 18,160,"drama,mystery,psychic,horror","Miyuki Nanase yang berada dalam penjara menyatakan akan membunuh Isshin. Seolah membuktikan pernyataan itu, Isshin pun ditusuk oleh seseorang dan tak sadarkan diri hingga kini. Miyuki mengaku bahwa ialah yang menyerang Isshin. Namun Miyuki memiliki alibi kuat karena ia sedang dipenjara. Apa yang akan dilakukan Yakumo yang merasa gagal melindungi orang yang disayanginya? Kemudian laki-laki itu pun muncul di hadapan Yakumo yang sedang mengalami pukulan batin. Bab At the End of Despair semakin seru!",,2765_Psychic_Detective_Yakumo_-_The_Alternate_Story_-_12.jpg,,,,,
2766,1,07/10/2015,Hometown Restaurant and I 02,http://www.gramedia.com,,,YUU FUJIWARA,9786023394982,20000,4,R,Jepang,"11,4 x 16,8",168,"drama,slice of life,adventure","Tomaru, si pelayan baru yang pemalu, diajukan untuk mengikuti pertandingan tunggal di Festival Kuliner Saradama. Apa yang bakal dilakukan Tomaru di atas panggung saat semua perhatian tertuju padanya dan para penonton menatap dengan pandangan dingin?",,2766_Hometown_Restaurant_and_I_02.jpg,,,,,
2767,1,07/10/2015,Countdown 7 Days 01,http://www.gramedia.com,,,KARAKARA KEMURI,9786023395170,20000,5,R,Jepang,"11,4 x 16,8",184,"drama,mystery,fantasy","Mitamura, seorang pengajar dari “Dunia Setelah Mati”, membiarkan murid bernama Tsuru Shimizu melarikan diri saat tur pengalaman di dunia orang hidup. Untuk mencarinya, Mitamura menjanjikan sesuatu kepada Hanasuke yang baru saja mati, “Kalau bisa menyelesaikan misi dalam waktu 7 hari maka kau bisa dihidupkan kembali!”
Pencarian pun dimulai… Batas waktunya 7 hari!",,2767_Countdown_7_Days_01.jpg,,,,,
2768,1,07/10/2015,The Last Notes 03 - tamat,http://www.gramedia.com,,,KANOKO SAKURAKOUJI,9786023395156,20000,4,R,Jepang,"11,2 x 17,6",192,"drama,mystery,shoujo,romance,fantasy","Tanpa sadar, Emiru meneteskan air mata ketika mengetahui hubungan istimewa 
antara Mihiro dan Aki. 
Akhirnya dia menyadari perasaannya pada Aki. 
Namun saat tengah mencari petunjuk mengenai hangonko, tiba-tiba saja Haru mencium Emiru! 

Simak akhir cerita cinta segitiga ini di volume terakhir The Last Notes!",,2768_The_Last_Notes_03_-_tamat.jpg,,,,,
2769,1,07/10/2015,Ijime - Memorial Selection,http://www.gramedia.com,,,KAORU IGARASHI,9786023395163,23500,4,R,Jepang,"11,2 x 17,6",256,"drama,bullying,slice of life,teenage,school life","A Wish Never Come True
“Tidak ada jalan lain selain mati.” Moka yang menderita dan terpojok oleh penindasan akhirnya memutuskan untuk melompat dari atap. Namun, hal yang ia lihat setelah melompat adalah...?

Cold Class
Suatu hari, Hitomi mulai menutup hatinya. Ia menjauh dari teman sekelasnya dan mulai ditindas karena alasan itu. Apa yang akan dilakukan Nodoka, sahabat terdekatnya? 

Redemption for The Future
Ada teman sekelas yang menderita dan bunuh diri karena ditindas. Chiharu yang mengetahui hal itu, diancam oleh biang keladinya. “Kalau kau bocorkan hal ini, kamu yang selanjutnya akan bunuh diri.”

After School Betrayal
Aturan di tempat les: orang yang dapat nilai terendah akan ditindas. Kali ini, Mami yang menjadi korban penindasan. Meski ia mengadu pada Ibunya, ratapan Mami tak tersampaikan…

Heart Murderer
Aku benci dia, sampai ingin membunuh dia yang seperti iblis dan menindasku tanpa alasan. Seandainya aku bisa melenyapkan dia dengan mudah…

A Tomorrow for Me
“Aku tidak mau pergi ke sekolah lagi.” Penindasan membuat Chiho sangat takut masuk sekolah, hingga ia mengenal free school. Akan tetapi, orangtua Chiho hanya percaya sistem sekolah konvensional…
",,2769_Ijime_-_Memorial_Selection.jpg,,,,,
2770,1,07/10/2015,Maruhan The Mercenary 04,http://www.gramedia.com,,,KIM SUNG-JAE / KIM BYUNG-JIN,9786023395118,25000,4,R,Korea,13 x 18,184,"drama,battle,action","Raungan para pria yang tak terkalahkan dalam medan pertempuran yang tidak diperuntukkan bagi manusia biasa!
Malam berhujan di tengah gurun…

Di tengah-tengah adu pedang antara Maruhan dan Mo Yongso yang bergema di kamp para prajurit, tercium bau kematian... 
Ryeong – makhluk yang menimbulkan kengerian luar biasa - datang menghampiri dari kegelapan!",,2770_Maruhan_The_Mercenary_04.jpg,,,,,
2771,1,07/10/2015,The Breaker New Waves 11,http://www.gramedia.com,,,JEON Keuk-jin / PARK Jin-Hwan,9786023395057,28000,4,R,Korea,13 x 18,216,"drama,battle,action","Lee Shi Woon melompat dari atas gedung sekolah untuk melarikan diri dari S.U.C.
Melihat itu, S.U.C. tak segan memakai bom untuk menghabisi Shi Woon!
Bagaimanakah nasib Shi Woon selanjutnya?!

Sementara itu, misteri Dok Haeng Rang tersingkap. Benarkah dia kakak seperguruan Koo Moon Ryong?",,2771_The_Breaker_New_Waves_11.jpg,,,,,
2772,1,14/10/2015,Bride of The Death 03 - tamat,http://www.gramedia.com,,,RYO FUJIWARA / MEIYA ONOGAMI / MEL KISHIDA,9786023395262,20000,4,R,Jepang,"11,4 x 16,8",144,"drama,fantasy,mystery","Karena penasaran, Alicia lagi-lagi melanggar larangan Kashvan Raisen untuk menyelidiki taman bunga mawar terlarang di belakang rumah mereka. Apakah yang akan ditemukan oleh Alicia? Dan apa yang akan terjadi bila Kashvan mengetahui perbuatan Alicia? Ikuti volume terakhir dari kisah Alicia dan Kashvan dalam serial Bride of the Death ini!",,2772_Bride_of_The_Death_03_-_tamat.jpg,,,,,
2773,1,14/10/2015,Closest Love to Heaven 08,http://www.gramedia.com,,,RIN MIKIMOTO,9786023395279,20000,4,R,Jepang,"11,2 x 17,6",176,"drama,school life,shoujo,romance"," “Ada pilihan untuk operasi di luar negeri.” Itulah sinar harapan yang diungkapkan Kira. Tapi, persentase keberhasilannya sangat rendah. Lalu, apa yang kemudian dikatakan Kira pada Nino yang merasa bahagia sekaligus gelisah itu? Inilah volume ke-8 dari kisah cinta yang terdekat dengan surga, cinta yang terajut oleh keseharian yang sederhana. Juga disertai dengan cerita tambahan dari karya terkenal “Love Faraway, So Close”.",,2773_Closest_Love_to_Heaven_08.jpg,,,,,
2774,1,14/10/2015,You Are My World 02,http://www.gramedia.com,,,KEIKO NOTOYAMA,9786023395286,20000,4,R,Jepang,"11,2 x 17,6",192,"drama,shoujo,fantasy","Seiya menyatakan suka pada Rika. 
Meski tidak ada hubungan darah, mereka tetaplah “saudara”. 
Jika hubungan mereka semakin dekat, orang-orang di sekitar mereka akan terluka. 
Namun, Rika tetap ingin bertemu Seiya.  

Melihat itu, perasaan Ginga yang tertidur pun bangkit...

Contents :
- You Are My World
- Made by The Boy",,2774_You_Are_My_World_02.jpg,,,,,
2775,1,14/10/2015,Family Rush 05,http://www.gramedia.com,,,MIZUKI KUZE,9786023395293,20000,4,R,Jepang,"11,2 x 17,6",192,"drama,family,romance,shoujo","Untuk menghindari kejaran seorang gadis, Jun terpaksa pura-pura kencan dengan Natsuki! Apakah kencan pura-pura ini bisa berjalan lancar? ",,2775_Family_Rush_05.jpg,,,,,
2776,1,14/10/2015,"Inari, Konkon, Syllabary of Love 07",http://www.gramedia.com,,,MOROHE YOSHIDA,9786023395309,20000,4,R,Jepang,"11,2 x 17,6",184,"drama,romance,shoujo,fantasy","Inari berhasil keluar dari “dunia ideal” di dalam cermin, menyelesaikan latihannya dan kembali ke dunia manusia. 
Semester 3 sudah dimulai, tapi hubungannya dengan Tanbabashi masih kaku gara-gara pesta Natal waktu itu. 
Apakah keduanya bisa berbaikan kembali? 
Selain itu, kisah cinta Uka-sama yang penuh debaran jantung pun dimulai!",,"2776_Inari,_Konkon,_Syllabary_of_Love_07.jpg",,,,,
2777,1,14/10/2015,First Love Honey 07,http://www.gramedia.com,,,AI MINASE,9786023395316,20000,4,R,Jepang,"11,2 x 17,6",192,"drama,romance,shoujo,school life","Koharu yang terkejut dengan desakan Natsuki, tanpa sadar mendorong Natsuki menjauh. Koharu pun terkejut mengetahui bahwa dirinya telah melukai Nacchan yang sangat disayanginya. Suzuki yang melihat kondisi Koharu seperti itu, langsung saja melontarkan pernyataan perang pada Natsuki dengan berkata, “Kalau aku nggak akan membiarkannya berwajah sesedih itu”! Dan Koharu, kenapa merasakan debaran terhadap Suzuki…",,2777_First_Love_Honey_07.jpg,,,,,
2778,1,14/10/2015,Seiyuu-ka! Lovely Voice 12 - tamat,http://www.gramedia.com,,,MAKI MINAMI,9786023395323,20000,4,R,Jepang,"11,2 x 17,6",192,"drama,romance,shoujo,seiyuu","Shiro (Hime) akan mundur dari dunia seiyuu setelah mendapat peran utama di “Sakura iro no Honoo”. Di film itu, ia mendapati bahwa selain Sakura Aoyama, idolanya, Senri Kudou juga akan berakting bersamanya. Di tengah usahanya menyembunyikan perasaan cinta dan berkonsentrasi pada pekerjaan, terjadilah situasi darurat akibat pendalaman karakter bersama Sakura. Kemudian, Senri akhirnya mengetahui identitas “Shiro”!

Apakah impian Hime dan kawan-kawan akhirnya terwujud? Ikuti kisahnya di volume terakhir ini!",,2778_Seiyuu-ka!_Lovely_Voice_12_-_tamat.jpg,,,,,
2779,1,14/10/2015,The Shape of Voice 03,http://www.gramedia.com,,,YOSHITOKI OIMA,9786023395330,20000,4,R,Jepang,"11,2 x 17,6",192,"drama,romance,shoujo,school life,slice of life","“Apa aku takut untuk mengenal Nishimiya?”

Shoya memutuskan untuk hidup demi mengembalikan kebahagiaan Shoko yang hilang.
Demi Shoko, Shoya harus berhadapan dengan masa lalunya.

Pertemuan dengan teman lama pun mendatangkan perubahan pada hubungan Shoya dan Shoko.",,2779_The_Shape_of_Voice_03.jpg,,,,,
2780,1,14/10/2015,"I'm Sakamoto, You Know? 02",http://www.gramedia.com,,,NAMI SANO,9786023395347,20000,5,R,Jepang,"11,4 x 16,8",192,"drama,school life,fantasy","Sakamoto, siswa SMA tahun pertama, masih juga SANGAT keren! Tak hanya penampilannya yang keren, tindakannya juga. Kali ini, apa saja hal-hal yang dilakukannya yang membuat kagum teman-teman sekolahnya? Lalu, apakah ia juga masih dimusuhi cowok-cowok yang iri padanya? Ikuti terus kisah Sakamoto yang menarik ini!",,"2780_I'm_Sakamoto,_You_Know?_02.jpg",,,,,
2781,1,14/10/2015,Dangerous Dormitory 08,http://www.gramedia.com,,,HAN YU RANG,9786023395354,30000,4,R,Korea,"13,2 x 20",160,"drama,romance,slice of life","Kang Hee Da senang mengetahui Won Hee Ryom menyukainya. Namun begitu, Ban Ryong Wu tetap tak menyerah dalam mengejar cinta Hee Da. Di satu sisi, hubungan Eun Ye Rim dengan Han Si Hyuk memburuk. Karena cemburu pada Hee Ryom, Si Hyuk memukul Ye Rim. Kondisi ini pun membuat Ye Rim berusaha kembali ke sisi Hee Ryom.
",,2781_Dangerous_Dormitory_08.jpg,,,,,
2782,1,14/10/2015,Vampire of The East 05,http://www.gramedia.com,,,JO JOO HEE / HAN SEUNG HEE,9786023395361,30000,5,R,Korea,"13,2 x 20",176,"drama,mystery,fantasy","Akhirnya, Kim Sung Yul bertemu Yang Sun lagi…!

Aku tak tahu apa yang harus kulakukan terhadapmu.
Angin bertiup kencang sekali.
Apakah aku harus mengantarmu ke tempat yang aman…
Atau aku harus menggenggammu erat supaya kau tidak terbang…",,2782_Vampire_of_The_East_05.jpg,,,,,
2783,1,14/10/2015,Long Hu Men The Vengeance Continues 19,http://www.gramedia.com,,,TONY WONG,9786023395378,100000,4,R,Hongkong,17 x 24.5,184,"drama,battle,action,fantasy"," Perisai Lonceng Emas Lima Gunung mengambil Perisai Lonceng Emas Shaolin sebagai landasan. Lima lintasan pertama mengambil kelebihan setiap aliran. Yang terakhir Lintasan Langit diciptakan dari keberhasilan 5 aliran, menjadi lintasan yang terkuat.
       “Kau yang baru berusia 20-an sudah menguasai Tahap 11. Orang muda memang patut disegani!”, ucap Wu Da kepada Heilong.",,2783_Long_Hu_Men_The_Vengeance_Continues_19.jpg,,,,,
